performer,perf_time,score_time,attack,decay_rate,section
HIEW Tzejia,78.7156462585034,55.86246656796102,0.09176892042160034,-0.019908249282707402,A段 主题
HIEW Tzejia,78.92462585034014,56.01077400132729,0.1323920041322708,0.013052229087406886,A段 主题
HIEW Tzejia,79.1568253968254,56.175560038400924,0.4958650469779968,-0.045849499360883776,A段 主题
HIEW Tzejia,79.41224489795918,56.35682467918192,0.5213803052902222,0.037119643866390106,A段 主题
HIEW Tzejia,79.62122448979592,56.50513211254819,0.15913629531860352,-0.030586226193918264,A段 主题
HIEW Tzejia,79.85342403628118,56.66991814962182,0.10819235444068909,-0.012358141066215467,A段 主题
HIEW Tzejia,80.2249433106576,56.93357580893963,0.19060976803302765,0.043438567763587344,A段 主题
HIEW Tzejia,80.61968253968254,57.21371207196481,0.6323439478874207,-0.04817198121145338,A段 主题
HIEW Tzejia,80.87510204081633,57.3949767127458,0.1589292585849762,0.012748385506711202,A段 主题
HIEW Tzejia,81.10730158730159,57.559762749819434,0.5126399993896484,0.01589294324730872,A段 主题
HIEW Tzejia,81.36272108843538,57.74102739060043,0.6037143468856812,0.025495087402305213,A段 主题
HIEW Tzejia,81.57170068027212,57.8893348239667,0.17550945281982422,-0.06159697641123785,A段 主题
HIEW Tzejia,81.80390022675736,58.05412086104032,0.09766753017902374,0.03533608182806346,A段 主题
HIEW Tzejia,82.10575963718821,58.26834270923605,0.07898356765508652,-0.00047981532134144843,A段 主题
HIEW Tzejia,82.38439909297053,58.46608595372441,0.2643560767173767,-0.002684176524780923,A段 主题
HIEW Tzejia,82.63981859410431,58.6473505945054,0.12303883582353592,-0.009866882692222132,A段 主题
HIEW Tzejia,82.8952380952381,58.82861523528639,0.06098117306828499,0.00676844902045559,A段 主题
HIEW Tzejia,83.10421768707484,58.97692266865266,0.12899765372276306,-0.025638134184191582,A段 主题
HIEW Tzejia,83.35963718820862,59.15818730943366,0.23616626858711243,0.021726545469391567,A段 主题
HIEW Tzejia,83.63827664399093,59.355930553922015,0.38651275634765625,-0.03082002945120621,A段 主题
HIEW Tzejia,83.84725623582766,59.50423798728828,0.35009682178497314,0.03690647176881612,A段 主题
HIEW Tzejia,84.07945578231292,59.66902402436191,0.18429605662822723,-0.05022528630433953,A段 主题
HIEW Tzejia,84.38131519274377,59.88324587255764,0.27827197313308716,-0.019420491958044295,A段 主题
HIEW Tzejia,84.63673469387756,60.06451051333863,0.41791656613349915,0.0336007342866651,A段 主题
HIEW Tzejia,84.84571428571428,60.21281794670489,0.44443002343177795,-0.024181825847335855,A段 主题
HIEW Tzejia,85.10113378684807,60.39408258748588,0.3370685875415802,0.004884328700427432,A段 主题
HIEW Tzejia,85.40299319727892,60.60830443568162,0.3371800184249878,-0.08506768044753699,A段 主题
HIEW Tzejia,85.6584126984127,60.78956907646261,0.1848960816860199,0.0133738637487113,A段 主题
HIEW Tzejia,85.86739229024943,60.93787650982887,0.30460426211357117,-0.017811149291446778,B段 抒情
HIEW Tzejia,86.09959183673469,61.1026625469025,0.4368572235107422,-0.037029382065156824,B段 抒情
HIEW Tzejia,86.35501133786848,61.283927187683496,0.5745501518249512,-0.0397796978631959,B段 抒情
HIEW Tzejia,86.61043083900226,61.46519182846449,0.21586979925632477,-0.01833112346503185,B段 抒情
HIEW Tzejia,86.819410430839,61.61349926183076,0.23136243224143982,0.07789742899149132,B段 抒情
HIEW Tzejia,87.07482993197279,61.794763902611756,0.3282931447029114,-0.04787313641827495,B段 抒情
HIEW Tzejia,87.28380952380952,61.943071335978026,0.39916136860847473,-0.0812656319794769,B段 抒情
HIEW Tzejia,87.56244897959184,62.14081458046638,0.12863175570964813,-0.007828295110812178,B段 抒情
HIEW Tzejia,87.7946485260771,62.305600617540016,0.09191451221704483,-0.018108491440216312,B段 抒情
HIEW Tzejia,88.00362811791383,62.453908050906286,0.14542748034000397,-0.0047697743866592646,B段 抒情
HIEW Tzejia,88.28226757369615,62.65165129539464,0.6207176446914673,-0.07265903725510725,B段 抒情
HIEW Tzejia,88.53768707482993,62.83291593617563,0.20282860100269318,0.13931456985574187,B段 抒情
HIEW Tzejia,88.7698866213152,62.997701973249264,0.35870885848999023,0.011725613239832454,B段 抒情
HIEW Tzejia,89.02530612244898,63.17896661403026,0.2885391414165497,-0.0939906006806268,B段 抒情
HIEW Tzejia,89.28072562358277,63.360231254811254,0.40874338150024414,-0.11003183826687744,B段 抒情
HIEW Tzejia,89.4897052154195,63.508538688177524,0.13657164573669434,-0.061174767711236186,B段 抒情
HIEW Tzejia,89.76834467120182,63.70628193266588,0.9166739583015442,-0.08478521958750207,B段 抒情
HIEW Tzejia,90.27918367346939,64.06881121422786,0.7533856630325317,-0.13462583083310165,B段 抒情
HIEW Tzejia,90.5578231292517,64.26655445871623,0.11894160509109497,-0.008188914489437593,B段 抒情
HIEW Tzejia,90.76680272108844,64.4148618920825,0.2195873260498047,0.026445451976542248,B段 抒情
HIEW Tzejia,91.02222222222223,64.5961265328635,0.29879260063171387,0.022720793276675977,B段 抒情
HIEW Tzejia,91.25442176870749,64.76091256993712,0.23131519556045532,-0.002946522863567225,B段 抒情
HIEW Tzejia,91.46340136054421,64.90922000330339,0.15047569572925568,-0.03932597660423198,B段 抒情
HIEW Tzejia,91.69560090702947,65.07400604037701,0.1341463178396225,-0.02008734138598811,B段 抒情
HIEW Tzejia,91.95102040816326,65.25527068115801,0.0927320271730423,-0.008655142983116093,B段 抒情
HIEW Tzejia,92.53151927437642,65.6672357738421,0.15913596749305725,-0.014525452797897742,B段 抒情
HIEW Tzejia,92.78693877551021,65.84850041462309,0.10205891728401184,0.03909321617356909,B段 抒情
HIEW Tzejia,93.08879818594104,66.06272226281881,0.22600364685058594,-0.011848662006741504,B段 抒情
HIEW Tzejia,93.39065759637188,66.27694411101453,0.18710051476955414,-0.0026279154553776603,B段 抒情
HIEW Tzejia,93.69251700680272,66.49116595921025,0.04849565774202347,-0.02161165261895803,B段 抒情
HIEW Tzejia,94.13369614512472,66.80425942965014,0.2804565131664276,-0.007097887214513321,B段 抒情
HIEW Tzejia,94.73741496598639,67.23270312604159,0.168900728225708,-0.005060642320131592,B段 抒情
HIEW Tzejia,94.96961451247165,67.39748916311522,0.107112355530262,0.04864845986958243,B段 抒情
HIEW Tzejia,95.52689342403629,67.79297565209194,0.16120579838752747,-0.018726359053289343,B段 抒情
HIEW Tzejia,95.78231292517007,67.97424029287293,0.1634751558303833,-0.02836671989143724,B段 抒情
HIEW Tzejia,96.06095238095239,68.1719835373613,0.038620252162218094,-0.011410093964059342,B段 抒情
HIEW Tzejia,96.3395918367347,68.36972678184965,0.17360754311084747,-0.00415265308220114,B段 抒情
HIEW Tzejia,96.89687074829932,68.76521327082637,0.05529032647609711,0.06219871244184105,B段 抒情
HIEW Tzejia,97.2451700680272,69.01239232643681,0.048784904181957245,-0.027370835505280414,B段 抒情
HIEW Tzejia,97.52380952380952,69.21013557092516,0.6318857669830322,-0.0543798937314932,B段 抒情
HIEW Tzejia,97.8488888888889,69.44083602282825,0.22050219774246216,0.024778529666491522,B段 抒情
HIEW Tzejia,98.10430839002268,69.62210066360925,0.2824214994907379,-0.019006070556315535,B段 抒情
HIEW Tzejia,98.56870748299319,69.9516727377565,0.1950879693031311,-0.008777482327104735,B段 抒情
HIEW Tzejia,99.54394557823129,70.64377409346575,0.05409758910536766,-0.0004022159373562317,B段 抒情
HIEW Tzejia,100.35664399092971,71.22052522322348,0.34897974133491516,-0.008798660803677194,B段 抒情
HIEW Tzejia,100.6120634920635,71.40178986400447,0.06639288365840912,0.0011610012279561488,B段 抒情
HIEW Tzejia,100.89070294784581,71.59953310849282,0.21773630380630493,0.0062082625163384355,B段 抒情
HIEW Tzejia,101.1461224489796,71.78079774927382,0.09549673646688461,0.02932714864982699,B段 抒情
HIEW Tzejia,101.44798185941043,71.99501959746954,0.12416618317365646,-0.03637282625277294,B段 抒情
HIEW Tzejia,101.6801814058957,72.15980563454318,0.27311089634895325,-0.0018631697230375717,B段 抒情
HIEW Tzejia,101.91238095238096,72.3245916716168,0.11064787209033966,-0.023758127872497422,B段 抒情
HIEW Tzejia,102.2142403628118,72.53881351981252,0.10475881397724152,-0.008254611611846483,B段 抒情
HIEW Tzejia,102.65541950113379,72.85190699025243,0.05616994574666023,-0.005845487055466947,B段 抒情
HIEW Tzejia,103.25913832199547,73.28035068664386,0.2426646649837494,0.02206246599598671,B段 抒情
HIEW Tzejia,103.60743764172335,73.5275297422543,0.05520965903997421,-0.027123645486426543,B段 抒情
HIEW Tzejia,103.88607709750566,73.72527298674267,0.518390417098999,-0.03464477897523466,B段 抒情
HIEW Tzejia,104.21115646258504,73.95597343864576,0.30431729555130005,0.0044790754827772625,B段 抒情
HIEW Tzejia,104.48979591836735,74.1537166831341,0.576586902141571,0.04188557259112712,B段 抒情
HIEW Tzejia,104.74521541950114,74.3349813239151,0.07313217222690582,-0.08313403350257431,B段 抒情
HIEW Tzejia,105.41859410430838,74.81286083142862,0.06188782677054405,0.0024850942850207502,B段 抒情
HIEW Tzejia,105.92943310657597,75.17539011299063,0.04495692253112793,-0.0072010037399650164,B段 抒情
HIEW Tzejia,106.20807256235828,75.37313335747898,0.675782322883606,0.0009201932698488239,B段 抒情
HIEW Tzejia,106.417052154195,75.52144079084525,0.08718081563711166,-0.005137944231137225,B段 抒情
HIEW Tzejia,106.69569160997733,75.71918403533361,0.17423345148563385,0.01187400212074863,B段 抒情
HIEW Tzejia,106.95111111111112,75.9004486761146,0.13270100951194763,0.015350834792116075,B段 抒情
HIEW Tzejia,107.25297052154195,76.11467052431033,0.10623130947351456,-0.03362143229423963,B段 抒情
HIEW Tzejia,107.46195011337869,76.2629779576766,0.3118578791618347,-0.018350010850554096,B段 抒情
HIEW Tzejia,107.69414965986394,76.42776399475022,0.13529568910598755,-0.022234936341192224,B段 抒情
HIEW Tzejia,107.97278911564626,76.62550723923859,0.19032752513885498,0.02816982309923332,B段 抒情
HIEW Tzejia,108.18176870748299,76.77381467260484,0.19479510188102722,0.008075280766206559,B段 抒情
HIEW Tzejia,108.41396825396825,76.93860070967847,0.27196016907691956,-0.03639810715867497,华彩
HIEW Tzejia,108.64616780045351,77.10338674675211,0.22674427926540375,-0.09010506782942683,华彩
HIEW Tzejia,108.9015873015873,77.2846513875331,0.5668289065361023,-0.048444060121255454,华彩
HIEW Tzejia,109.13378684807256,77.44943742460673,0.4012717306613922,-0.02550780186538759,华彩
HIEW Tzejia,109.36598639455782,77.61422346168037,0.28678441047668457,0.15251621011884708,华彩
HIEW Tzejia,109.62140589569161,77.79548810246136,0.09915612637996674,-0.028254260541871187,华彩
HIEW Tzejia,109.92326530612245,78.00970995065708,0.3336207866668701,-0.0794791486896429,华彩
HIEW Tzejia,110.15546485260771,78.17449598773071,0.3061264455318451,-0.026807861922861772,华彩
HIEW Tzejia,110.36444444444444,78.32280342109698,0.434259831905365,-0.0023826296455808915,华彩
HIEW Tzejia,110.5966439909297,78.48758945817062,0.24425426125526428,0.004102571620023809,华彩
HIEW Tzejia,110.99138321995464,78.76772572119577,0.10173454135656357,-0.03355988976636581,华彩
HIEW Tzejia,111.27002267573697,78.96546896568415,0.3251000642776489,0.024166351522580953,华彩
HIEW Tzejia,111.61832199546485,79.21264802129458,0.3633982837200165,0.05236142496869434,华彩
HIEW Tzejia,112.03628117913833,79.50926288802712,0.3481904864311218,-0.019759371934924275,华彩
HIEW Tzejia,112.24526077097505,79.6575703213934,0.24946589767932892,-0.018057146553474013,华彩
HIEW Tzejia,112.68643990929705,79.97066379183329,0.7002711892127991,-0.03892252016157726,华彩
HIEW Tzejia,112.96507936507936,80.16840703632165,0.08057624101638794,-0.08817340340101511,华彩
HIEW Tzejia,113.22049886621315,80.34967167710265,0.11306995153427124,-0.04022582902507565,华彩
HIEW Tzejia,113.52235827664398,80.56389352529837,0.5023804903030396,-0.0418352399719879,华彩
HIEW Tzejia,113.77777777777777,80.74515816607936,0.39762210845947266,-0.061893461952422506,华彩
HIEW Tzejia,114.0564172335601,80.94290141056773,0.08560382574796677,0.08991399754449958,华彩
HIEW Tzejia,114.38149659863946,81.1736018624708,0.10313203185796738,-0.05285198321871575,华彩
HIEW Tzejia,114.79945578231292,81.47021672920333,0.9340506792068481,-0.09292381673731144,华彩
HIEW Tzejia,115.10131519274377,81.68443857739906,0.07459833472967148,-0.06939717059140092,华彩
HIEW Tzejia,115.33351473922903,81.84922461447269,0.0549221970140934,-0.056478831083950354,华彩
HIEW Tzejia,115.61215419501134,82.04696785896105,0.08995435386896133,0.21846181462024106,华彩
HIEW Tzejia,115.96045351473923,82.2941469145715,0.0847410187125206,0.13121819811203747,华彩
HIEW Tzejia,116.23909297052154,82.49189015905985,0.10694590955972672,-0.16327458733940148,华彩
HIEW Tzejia,116.58739229024944,82.73906921467031,0.08040139079093933,-0.029953441480756734,华彩
HIEW Tzejia,116.84281179138323,82.9203338554513,0.7281513214111328,-0.0689657784278097,华彩
HIEW Tzejia,117.14467120181406,83.13455570364702,0.3414486348628998,-0.10015233756348609,华彩
HIEW Tzejia,117.37687074829932,83.29934174072065,0.07497109472751617,-0.05604468765341152,华彩
HIEW Tzejia,117.60907029478459,83.46412777779429,0.5168212056159973,-0.06195990490596159,华彩
HIEW Tzejia,118.37532879818595,84.00792170013726,0.08803056925535202,0.026258749721819186,华彩
HIEW Tzejia,118.6075283446712,84.17270773721089,0.3734430968761444,0.007358509355981368,华彩
HIEW Tzejia,118.88616780045352,84.37045098169925,0.09604489058256149,0.10822939457284517,华彩
HIEW Tzejia,119.3273469387755,84.68354445213915,0.5860711932182312,-0.05499081871676026,华彩
HIEW Tzejia,119.62920634920636,84.89776630033488,0.9738080501556396,-0.1678911597991828,华彩
HIEW Tzejia,119.93106575963719,85.1119881485306,0.26970788836479187,-0.1117864704610838,华彩
HIEW Tzejia,120.25614512471655,85.34268860043368,0.7464269399642944,-0.18921590808531616,华彩
HIEW Tzejia,120.51156462585034,85.52395324121467,0.07711285352706909,-0.04215472881696769,华彩
HIEW Tzejia,120.90630385487529,85.80408950423985,0.2027168720960617,-0.000811429890745785,华彩
HIEW Tzejia,121.20816326530613,86.01831135243556,0.39146968722343445,-0.02139708722097566,华彩
HIEW Tzejia,121.53324263038549,86.24901180433865,0.3529164791107178,0.03175064621245838,华彩
HIEW Tzejia,121.85832199546485,86.47971225624173,0.3581636846065521,-0.06551898623001762,华彩
HIEW Tzejia,122.16018140589568,86.69393410443745,0.24993495643138885,-0.08459208656859118,华彩
HIEW Tzejia,122.43882086167801,86.89167734892581,0.12090668082237244,-0.06518991713164723,华彩
HIEW Tzejia,122.81034013605442,87.15533500824363,0.57490074634552,-0.16485023725181233,华彩
HIEW Tzejia,123.1586394557823,87.40251406385407,0.3858531415462494,-0.1814698262933234,华彩
HIEW Tzejia,123.4140589569161,87.58377870463505,0.1017208993434906,0.09004544526760583,华彩
HIEW Tzejia,123.73913832199547,87.81447915653816,0.4100397527217865,-0.16496344696861343,华彩
HIEW Tzejia,124.06421768707483,88.04517960844123,0.7517320513725281,-0.12214235957799245,华彩
HIEW Tzejia,124.36607709750567,88.25940145663695,0.45869290828704834,-0.06744342535967007,华彩
HIEW Tzejia,124.64471655328798,88.4571447011253,0.643957793712616,-0.09967689074983353,华彩
HIEW Tzejia,125.22521541950114,88.86910979380939,0.925200879573822,-0.1982720131309179,华彩
HIEW Tzejia,125.48063492063493,89.05037443459038,0.09054446220397949,0.12682545329880668,华彩
HIEW Tzejia,125.85215419501134,89.3140320939082,0.41840311884880066,0.01673008664511144,华彩
HIEW Tzejia,126.13079365079365,89.51177533839655,0.6402204632759094,-0.09677046036813408,华彩
HIEW Tzejia,126.43265306122449,89.72599718659227,0.7634066939353943,-0.0872828848514473,华彩
HIEW Tzejia,126.75773242630386,89.95669763849536,0.586536169052124,-0.12385412892399471,华彩
HIEW Tzejia,127.0595918367347,90.17091948669108,0.5005618929862976,-0.10303408771505929,华彩
HIEW Tzejia,127.61687074829932,90.56640597566779,0.9218686819076538,-0.20606826710718448,华彩
HIEW Tzejia,127.98839002267573,90.83006363498559,0.23194150626659393,-0.16752007586546822,华彩
HIEW Tzejia,128.220589569161,90.99484967205923,0.3245321214199066,0.08104544276648085,华彩
HIEW Tzejia,128.52244897959184,91.20907152025495,0.47285494208335876,-0.1679534658251214,华彩
HIEW Tzejia,128.82430839002268,91.42329336845067,0.7185733914375305,-0.07583427959616529,华彩
HIEW Tzejia,129.05650793650793,91.5880794055243,0.07120595872402191,0.028509462754300326,华彩
HIEW Tzejia,129.4512471655329,91.86821566854948,0.704587996006012,-0.07079015203999006,华彩
HIEW Tzejia,129.7298866213152,92.06595891303783,0.32245033979415894,-0.1882525712062488,华彩
HIEW Tzejia,130.05496598639456,92.29665936494092,0.6579258441925049,-0.17468457936047344,华彩
HIEW Tzejia,130.2871655328798,92.46144540201455,0.05290748178958893,-0.044182211058796377,华彩
HIEW Tzejia,130.56580498866214,92.65918864650291,0.07899416983127594,0.013827757857143297,华彩
HIEW Tzejia,130.82122448979592,92.8404532872839,0.213318333029747,0.12497208012973714,华彩
HIEW Tzejia,131.09986394557822,93.03819653177226,0.06468550115823746,0.11838610953418538,华彩
HIEW Tzejia,131.47138321995465,93.30185419109007,0.07792066037654877,-0.04487927953960024,华彩
HIEW Tzejia,131.70358276643992,93.46664022816371,0.09376337379217148,-0.026547604102233887,华彩
HIEW Tzejia,131.9590022675737,93.6479048689447,0.129850372672081,-0.04471057272894541,华彩
HIEW Tzejia,132.2144217687075,93.8291695097257,0.08731655031442642,0.07611414102939305,华彩
HIEW Tzejia,132.4234013605442,93.97747694309194,0.7968370318412781,-0.09795711494007266,华彩
HIEW Tzejia,132.63238095238094,94.12578437645821,0.12661221623420715,-0.05129648889123927,华彩
HIEW Tzejia,132.93424036281178,94.34000622465393,0.11670882999897003,0.005409177992987678,华彩
HIEW Tzejia,133.16643990929705,94.50479226172759,0.060511264950037,0.06421732277885894,华彩
HIEW Tzejia,133.561179138322,94.78492852475274,0.7753604650497437,-0.08313230500789358,华彩
HIEW Tzejia,133.77015873015873,94.93323595811901,0.054034505039453506,-0.07884559427111525,华彩
HIEW Tzejia,134.1184580498866,95.18041501372946,0.6971467137336731,-0.0386070421882323,华彩
HIEW Tzejia,134.443537414966,95.41111546563255,0.04861309751868248,-0.10047042260339367,华彩
HIEW Tzejia,134.67573696145124,95.57590150270617,0.9757347702980042,-0.18942888345918615,华彩
HIEW Tzejia,134.9079365079365,95.74068753977981,0.08578623086214066,0.014604160423914435,华彩
HIEW Tzejia,135.14013605442176,95.90547357685344,0.06023450195789337,0.04613207338479697,华彩
HIEW Tzejia,135.53487528344672,96.18560983987862,0.6035792231559753,-0.0866241030053061,华彩
HIEW Tzejia,135.83673469387756,96.39983168807434,0.7770501375198364,-0.03341083192935912,华彩
HIEW Tzejia,136.1618140589569,96.63053213997742,0.44027066230773926,-0.09606225885363529,华彩
HIEW Tzejia,136.44045351473923,96.82827538446578,0.6536931991577148,-0.05163074729352956,华彩
HIEW Tzejia,136.97451247165532,97.20728326973513,1.0,-0.1934216450536041,华彩
HIEW Tzejia,137.2067120181406,97.37206930680877,0.08545178174972534,-0.041682866958581144,华彩
HIEW Tzejia,137.55501133786848,97.61924836241921,0.20643456280231476,-0.13674583528882064,华彩
HIEW Tzejia,137.81043083900227,97.80051300320021,0.43187233805656433,-0.09054744978129745,华彩
HIEW Tzejia,138.1122902494331,98.01473485139593,0.7165279388427734,-0.030450098165601954,华彩
HIEW Tzejia,138.41414965986394,98.22895669959165,0.5954105854034424,-0.04615906273102154,华彩
HIEW Tzejia,138.69278911564626,98.42669994408001,0.6708595156669617,-0.1438059634892852,华彩
HIEW Tzejia,138.97142857142856,98.62444318856835,0.3541821539402008,-0.04320320122133125,华彩
HIEW Tzejia,139.29650793650794,98.85514364047145,0.684791624546051,-0.1472664499488019,华彩
HIEW Tzejia,139.73768707482992,99.16823711091133,0.07311109453439713,0.028891038937217672,华彩
HIEW Tzejia,139.9931065759637,99.34950175169233,0.06982283294200897,0.051536826049414224,华彩
HIEW Tzejia,140.2485260770975,99.53076639247332,0.16014783084392548,-0.04330266892793588,华彩
HIEW Tzejia,140.50394557823128,99.71203103325432,0.2162797898054123,0.0333523362314736,华彩
HIEW Tzejia,140.80580498866212,99.92625288145004,0.14089317619800568,-0.09546272999614303,华彩
HIEW Tzejia,141.0380045351474,100.09103891852368,0.10443580150604248,0.024639155935801682,华彩
HIEW Tzejia,141.29342403628118,100.27230355930467,0.07819833606481552,-0.03791640351664682,华彩
HIEW Tzejia,141.57206349206348,100.47004680379302,0.1875690221786499,-0.025327552339149403,华彩
HIEW Tzejia,141.82748299319726,100.65131144457402,0.1213722676038742,0.026116146045751517,华彩
HIEW Tzejia,142.2918820861678,100.98088351872128,0.1821780502796173,0.0358809955059769,华彩
HIEW Tzejia,142.54730158730158,101.16214815950228,0.2296621948480606,0.024999937659231364,华彩
HIEW Tzejia,142.8259410430839,101.35989140399064,0.2415713220834732,0.022686954889650224,华彩
HIEW Tzejia,143.12780045351474,101.57411325218636,0.08890586346387863,-0.003955454758397536,华彩
HIEW Tzejia,143.49931972789116,101.83777091150418,0.25921306014060974,-0.016002716029106523,华彩
HIEW Tzejia,143.84761904761905,102.08494996711462,0.1491849720478058,-0.029531653444792028,华彩
HIEW Tzejia,144.12625850340137,102.28269321160299,0.050254274159669876,0.01475096023568767,华彩
HIEW Tzejia,144.35845804988662,102.44747924867661,0.378729909658432,-0.0071693709742248765,华彩
HIEW Tzejia,144.683537414966,102.6781797005797,0.2742209732532501,-0.018279561800227384,华彩
HIEW Tzejia,144.9621768707483,102.87592294506806,0.10264485329389572,-0.0015832562439754836,华彩
HIEW Tzejia,145.26403628117913,103.09014479326376,0.13495343923568726,-0.01553837216761167,华彩
HIEW Tzejia,145.5891156462585,103.32084524516686,0.30524754524230957,0.024179966044357567,华彩
HIEW Tzejia,145.8677551020408,103.5185884896552,0.2654271423816681,0.001312119411522873,华彩
HIEW Tzejia,146.33215419501133,103.84816056380247,0.15644533932209015,0.03232295748603065,华彩
HIEW Tzejia,146.5875736961451,104.02942520458346,0.14213256537914276,0.01710693238692329,华彩
HIEW Tzejia,146.8197732426304,104.1942112416571,0.1296863704919815,-0.04090166185051203,华彩
HIEW Tzejia,147.12163265306123,104.40843308985282,0.2578313946723938,0.01629046837479109,华彩
HIEW Tzejia,147.4467120181406,104.63913354175591,0.09987089037895203,-0.02739359003953723,华彩
HIEW Tzejia,147.7021315192744,104.8203981825369,0.2075137048959732,0.06270174378641968,华彩
HIEW Tzejia,147.93433106575964,104.98518421961053,0.19994916021823883,-0.04382090028229868,华彩
HIEW Tzejia,148.16653061224488,105.14997025668416,0.06024714559316635,-0.03476916565432475,华彩
HIEW Tzejia,148.49160997732426,105.38067070858725,0.18131646513938904,0.019443219275672163,华彩
HIEW Tzejia,148.700589569161,105.52897814195352,0.1980760395526886,-0.0018356107375439021,华彩
HIEW Tzejia,148.97922902494332,105.72672138644188,0.1231284812092781,-0.023258990654539957,华彩
HIEW Tzejia,149.28108843537416,105.9409432346376,0.20777688920497894,0.05250599635928665,华彩
HIEW Tzejia,149.53650793650795,106.1222078754186,0.12079351395368576,-0.020097700416954467,华彩
HIEW Tzejia,149.7687074829932,106.28699391249222,0.059810567647218704,-0.02727111568674445,华彩
HIEW Tzejia,150.25632653061226,106.63304459034686,0.1292177140712738,-0.024088700689617326,华彩
HIEW Tzejia,150.81360544217688,107.02853107932357,0.05623123422265053,-0.0008178639674838449,华彩
HIEW Tzejia,151.4637641723356,107.48993198312974,0.6111975908279419,-0.008293721668906073,华彩
HIEW Tzejia,151.76562358276644,107.70415383132544,0.441510409116745,-0.009228955229900748,华彩
HIEW Tzejia,152.20680272108842,108.01724730176534,0.05607939139008522,-0.005486770155016529,华彩
HIEW Tzejia,152.48544217687075,108.2149905462537,0.045361462980508804,-0.003520410702151366,华彩
HIEW Tzejia,152.76408163265307,108.41273379074208,0.5385016202926636,-0.004212090499322585,华彩
HIEW Tzejia,153.20526077097506,108.72582726118196,0.10061889886856079,-0.005044711878099405,华彩
HIEW Tzejia,153.55356009070294,108.97300631679241,0.05183761939406395,-0.0008664603925012669,华彩
HIEW Tzejia,153.85541950113378,109.18722816498813,0.16353684663772583,0.04045434610873144,华彩
HIEW Tzejia,154.11083900226757,109.36849280576912,0.35082027316093445,-0.01421023075636185,华彩
HIEW Tzejia,154.62167800453514,109.73102208733111,0.05792374163866043,0.00201889635036423,华彩
HIEW Tzejia,155.06285714285715,110.04411555777102,0.35782045125961304,0.018776352897020843,华彩
HIEW Tzejia,155.27183673469386,110.19242299113728,0.25589779019355774,-0.005403966247286007,华彩
HIEW Tzejia,155.5504761904762,110.39016623562564,0.13519078493118286,0.00026565292046143446,华彩
HIEW Tzejia,155.80589569160998,110.57143087640664,0.08542522042989731,0.026997250029126008,华彩
HIEW Tzejia,156.0148752834467,110.71973830977291,0.24240927398204803,-0.012138264128225272,华彩
HIEW Tzejia,156.31673469387755,110.93396015796863,0.2278272807598114,-0.012587781611728133,华彩
HIEW Tzejia,156.6185941043084,111.14818200616435,0.1445496529340744,-0.018765261881981132,华彩
HIEW Tzejia,156.85079365079366,111.31296804323799,0.10446648299694061,0.0018348856769989652,华彩
HIEW Tzejia,157.22231292517006,111.57662570255577,0.08108147233724594,-0.0004429680643625034,华彩
HIEW Tzejia,157.4312925170068,111.72493313592204,0.14897090196609497,0.006292672742347349,华彩
HIEW Tzejia,157.64027210884353,111.87324056928831,0.20371554791927338,0.0040365011045651045,华彩
HIEW Tzejia,157.8724716553288,112.03802660636197,0.33831924200057983,0.02056005961321716,华彩
HIEW Tzejia,158.1511111111111,112.2357698508503,0.2871651351451874,-0.00617739503923076,华彩
HIEW Tzejia,158.4065306122449,112.4170344916313,0.2752457559108734,0.02300745624097544,华彩
HIEW Tzejia,158.68517006802722,112.61477773611966,0.18821781873703003,0.010813917288032826,华彩
HIEW Tzejia,158.98702947845806,112.82899958431538,0.2717231214046478,-0.007168917363742368,华彩
HIEW Tzejia,159.33532879818594,113.07617863992583,0.2563387453556061,-0.0025466809802310304,华彩
HIEW Tzejia,159.59074829931973,113.25744328070682,0.11822094023227692,-0.0016316250878389837,华彩
HIEW Tzejia,159.79972789115646,113.4057507140731,0.14218692481517792,-0.009166811071281701,华彩
HIEW Tzejia,160.05514739229025,113.58701535485409,0.21611356735229492,-0.010604140524606008,华彩
HIEW Tzejia,160.33378684807255,113.78475859934244,0.1599258929491043,0.0011255564032808252,华彩
HIEW Tzejia,160.61242630385487,113.9825018438308,0.07062717527151108,-0.00028627470953779266,华彩
HIEW Tzejia,161.03038548752835,114.27911671056334,0.04256950318813324,-0.001488644855385246,华彩
HIEW Tzejia,161.65732426303856,114.72403901066215,0.04589946195483208,0.00010344933230044259,华彩
HIEW Tzejia,162.70222222222222,115.46557617749349,0.05351955071091652,-0.0012571612636236293,华彩
HIEW Tzejia,162.957641723356,115.64684081827448,0.047594889998435974,-0.00039059713756728337,华彩
HIEW Tzejia,163.18984126984128,115.81162685534812,0.0506216324865818,0.0004484897274892319,华彩
HIEW Tzejia,163.46848072562358,116.00937009983647,0.4722437858581543,-0.01376871797589274,华彩
HIEW Tzejia,164.14185941043084,116.48724960735001,0.07554158568382263,0.0005043671976068254,华彩
HIEW Tzejia,164.5598185941043,116.78386447408255,0.050288207828998566,0.012538439042231174,华彩
HIEW Tzejia,164.9081179138322,117.03104352969298,0.06211134046316147,0.01762176267732229,华彩
HIEW Tzejia,165.2564172335601,117.27822258530342,0.04059014469385147,0.0006921588635577791,华彩
HIEW Tzejia,165.67437641723356,117.57483745203596,0.05424550548195839,-0.0025524803305643218,华彩
